Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
1050,1,1,2,0,0,0,2,26,0,0,0,0,3908,3887,1,0,370,0,7,243,3,9,42,4
1051,5,1,3,0,0,0,1,10,2,0,0,0,2957,2904,1,0,52,0,5,179,3,7,31,1
1052,5,2,3,0,0,0,2,18,4,164,2,1,2382,2342,2,0,288,0,4,128,6,5,23,2
1053,10,2,2,0,0,0,1,10,1,0,0,0,2519,2437,0,0,94,0,4,179,3,7,31,1
1054,5,2,3,0,0,0,1,20,4,0,0,0,2546,2483,0,0,215,0,4,188,6,7,32,2
1055,2,1,2,0,0,0,1,10,5,0,0,0,1214,1184,1,0,130,0,2,179,3,7,31,1
1056,2,1,2,0,1,1,0,26,0,0,0,0,3609,3562,2,0,141,0,6,107,4,4,20,3
1057,9,2,2,0,0,0,1,3,0,0,0,0,3044,2994,0,0,103,0,5,85,2,4,17,0
1058,4,1,1,0,0,0,1,12,1,0,0,0,2181,2107,0,0,127,0,4,181,5,7,31,1
1059,7,2,3,0,0,0,2,29,0,48,1,3,3358,3302,0,0,102,0,6,84,5,3,16,4
1060,2,1,2,0,1,0,0,2,19,0,0,0,1146,1099,1,0,14,0,2,113,4,5,21,0
1061,2,2,2,0,0,1,0,26,0,0,0,0,2525,2442,0,0,93,0,4,107,4,4,20,3
1062,2,1,1,0,1,0,1,20,0,0,0,0,1126,1201,1,0,890,1,2,265,0,10,46,3
1063,5,0,3,0,1,0,1,30,3,0,0,0,3455,3482,2,0,654,1,6,60,3,2,12,4
1064,6,0,3,0,0,0,1,19,0,0,0,0,1338,1306,3,0,143,0,2,75,2,3,15,3
1065,5,2,3,0,0,0,1,7,0,54,5,1,1137,1206,0,0,859,1,2,146,4,6,26,1
1066,3,1,3,0,1,0,1,17,0,0,0,0,2842,2774,0,0,38,0,5,262,4,10,45,2
1067,4,1,2,0,1,0,1,27,1,0,0,0,2314,2252,1,0,138,0,4,166,3,6,29,4
1068,6,0,3,0,1,0,0,18,1,0,0,0,365,390,2,0,490,0,0,128,6,5,23,2
1069,5,2,3,0,1,0,2,5,0,0,0,0,4020,3966,1,0,81,0,7,65,2,3,13,1
1070,2,1,2,0,1,0,1,12,0,0,0,0,492,473,2,0,196,0,0,94,4,4,18,1
1071,7,1,3,0,0,0,1,16,0,0,0,0,2969,2925,1,0,73,0,5,261,3,10,45,2
1072,1,1,3,0,0,0,1,1,0,39,4,3,3772,3721,1,0,98,0,7,112,3,5,21,0
1073,1,1,3,0,0,0,1,8,1,0,0,0,1616,1622,0,0,519,0,3,147,5,6,26,1
1074,11,1,2,0,0,0,1,8,0,138,1,3,1083,1071,1,0,398,0,2,204,4,8,35,1
1075,10,2,2,0,1,0,1,14,2,297,2,1,1899,1835,0,0,80,0,3,96,6,4,18,1
1076,5,1,1,0,0,0,1,1,2,48,3,3,1517,1475,1,0,96,0,3,248,2,10,43,0
1077,5,1,3,0,0,0,1,17,1,144,6,2,1882,1873,2,0,460,0,3,51,4,2,10,2
1078,5,1,3,0,0,0,1,13,2,0,0,0,4583,4529,0,0,116,0,8,152,3,6,27,2
1079,5,1,3,0,0,0,1,4,2,64,2,3,3939,3888,1,0,152,0,7,173,4,7,30,0
1080,8,1,2,0,1,0,2,12,2,0,0,0,1562,1508,0,0,33,0,3,94,4,4,18,1
1081,5,2,3,0,1,0,1,7,1,0,0,0,357,335,1,0,196,0,0,176,0,7,31,1
1082,3,1,2,0,0,0,1,23,4,0,0,0,1599,1557,0,0,118,0,3,162,6,6,28,3
1083,3,1,2,0,1,0,1,17,2,0,0,0,4091,4116,1,0,613,0,7,156,0,6,28,3
1084,5,1,3,0,1,1,0,22,0,306,2,1,3268,3208,0,0,56,0,6,32,1,1,7,3
1085,5,0,3,0,0,0,1,15,5,51,14,3,3996,3943,1,0,95,0,7,154,5,6,27,2
1086,11,2,3,0,1,0,0,12,2,0,0,0,3716,3670,0,0,158,0,7,94,4,4,18,1
1087,5,2,3,0,0,0,1,3,1,61,1,2,1749,1736,1,0,428,0,3,200,6,8,34,0
1088,5,1,3,0,0,0,0,8,2,0,0,0,3655,3621,2,0,150,0,7,90,0,4,18,1
1089,6,1,3,0,0,0,1,21,0,57,1,3,3391,3334,3,0,63,0,6,130,2,5,24,3
1090,10,1,2,0,1,0,0,26,1,0,0,0,4623,4577,1,0,119,0,8,107,4,4,20,3
1091,5,2,3,0,0,0,1,24,4,0,0,0,1682,1639,0,0,186,0,3,191,3,7,33,3
1092,10,2,2,0,0,1,1,16,1,0,0,0,4544,4534,0,0,380,0,8,261,3,10,45,2
1093,2,1,1,0,1,0,0,25,0,0,0,0,3705,3646,1,0,11,0,7,106,3,4,20,3
1094,2,1,2,0,0,1,1,16,1,0,0,0,4155,4205,2,0,710,1,8,155,6,6,27,2
1095,5,2,2,0,0,0,0,4,0,0,0,0,787,748,1,0,43,0,1,86,3,4,17,0
1096,2,1,2,0,1,0,1,11,0,0,0,0,476,446,1,0,148,0,0,93,3,4,18,1
1097,10,1,2,0,0,0,1,0,0,228,5,1,4570,4581,1,0,506,0,8,111,2,5,21,0
1098,6,1,2,0,0,0,1,12,4,0,0,0,1781,1732,2,0,197,0,3,257,6,10,44,1
1099,6,1,1,0,1,0,1,1,0,209,1,1,2016,1966,1,0,195,0,3,15,1,1,4,0
1100,5,0,3,0,0,1,1,22,2,0,0,0,101,76,1,0,201,0,0,161,5,6,28,3
1101,10,2,2,0,1,0,1,9,0,0,0,0,301,321,1,0,505,0,0,22,2,1,5,1
1102,10,2,2,0,0,0,1,20,0,0,0,0,389,369,0,0,269,0,0,76,3,3,15,3
1103,9,1,2,0,0,0,1,26,7,0,0,0,1419,1380,1,0,86,0,2,193,5,7,33,3
1104,2,1,2,0,0,0,0,19,0,0,0,0,2761,2698,1,0,43,0,5,129,0,5,24,3
1105,9,2,2,0,0,0,1,7,1,21,10,2,393,402,0,0,442,0,0,252,1,10,44,1
1106,11,1,2,0,0,0,1,4,1,0,0,0,3162,3125,2,0,281,0,6,18,4,1,4,0
1107,2,1,1,0,1,0,1,20,2,17,1,1,4167,4192,2,0,596,0,8,265,0,10,46,3
1108,2,2,2,0,1,0,0,26,1,0,0,0,696,672,1,0,148,0,1,107,4,4,20,3
1109,8,1,1,0,0,0,0,8,1,0,0,0,15,20,1,0,311,0,0,119,3,5,22,1
1110,1,1,2,0,0,0,0,16,2,0,0,0,1565,1516,1,0,55,0,3,126,4,5,23,2
1111,10,1,2,0,0,1,1,12,0,0,0,0,1353,1318,2,0,107,0,2,181,5,7,31,1
1112,10,1,2,0,0,0,1,17,4,0,0,0,4375,4343,1,0,237,0,8,185,3,7,32,2
1113,4,1,3,0,0,0,0,5,0,0,0,0,1200,1145,1,0,1,0,2,223,3,9,39,1
1114,7,2,2,0,1,0,1,8,3,0,0,0,2339,2358,0,0,669,1,4,21,1,1,5,1
1115,5,1,3,0,1,1,0,29,0,0,0,0,675,641,2,0,154,0,1,110,0,4,21,4
1116,2,1,2,0,1,0,1,3,0,56,3,3,4123,4111,1,0,355,0,7,85,2,4,17,0
1117,4,0,1,0,0,0,1,30,5,0,0,0,3301,3291,2,0,456,0,6,169,6,6,29,4
1118,2,1,2,0,1,0,1,13,1,0,0,0,3219,3193,0,0,286,0,6,95,5,4,18,1
1119,2,1,1,0,1,0,0,18,2,0,0,0,2881,2841,1,0,144,0,5,128,6,5,23,2
1120,2,1,2,0,1,1,0,8,1,0,0,0,1724,1661,1,0,52,0,3,90,0,4,18,1
1121,7,2,3,0,0,0,1,28,0,0,0,0,900,860,0,0,117,0,1,12,4,0,3,3
1122,5,0,3,0,1,1,1,5,0,272,4,1,1053,1116,0,0,868,1,1,87,4,4,17,0
1123,7,2,2,0,1,1,1,11,1,0,0,0,435,406,1,0,193,0,0,93,3,4,18,1
1124,2,1,1,0,1,0,0,26,0,0,0,0,3191,3145,1,0,232,0,6,107,4,4,20,3
1125,11,1,1,0,0,0,1,21,0,316,1,2,1415,1532,2,0,963,1,2,160,4,6,28,3
1126,2,0,1,0,1,0,0,6,0,0,0,0,1228,1191,2,0,69,0,2,88,5,4,17,0
1127,9,2,2,0,1,0,1,23,0,0,0,0,1702,1768,0,0,820,1,3,162,6,6,28,3
1128,2,1,2,0,1,0,1,14,0,290,2,1,2129,2078,0,0,205,0,4,96,6,4,18,1
1129,11,0,2,0,1,0,0,12,0,0,0,0,4536,4492,1,0,128,0,8,94,4,4,18,1
1130,0,1,3,0,0,0,0,4,0,0,0,0,2893,2834,2,0,33,0,5,115,6,5,21,0
1131,8,1,2,0,1,1,1,15,0,107,1,1,2648,2586,1,0,109,0,5,73,5,3,14,2
1132,2,1,1,0,1,0,0,4,1,0,0,0,2165,2099,2,0,151,0,4,86,3,4,17,0
1133,10,2,3,0,0,0,1,13,0,0,0,0,3633,3656,1,0,588,0,7,152,3,6,27,2
1134,1,2,2,0,0,0,1,26,1,0,0,0,812,794,0,0,199,0,1,107,4,4,20,3
1135,1,2,2,0,0,0,1,8,1,58,3,3,3075,3031,0,0,203,0,5,253,2,10,44,1
1136,6,0,2,0,0,0,2,2,0,138,4,1,666,645,3,0,223,0,1,199,5,8,34,0
1137,1,1,2,0,0,0,1,14,4,158,4,1,1313,1322,1,0,535,0,2,48,1,2,10,2
1138,5,2,3,0,0,0,1,25,2,0,0,0,2890,2865,0,0,283,0,5,56,5,2,11,3
1139,3,1,3,0,1,0,1,6,0,125,5,1,2411,2381,1,0,391,0,4,88,5,4,17,0
1140,5,0,3,0,1,0,0,26,0,0,0,0,3434,3412,1,0,308,0,6,107,4,4,20,3
1141,2,1,1,0,0,0,1,10,2,0,0,0,159,198,2,0,638,1,0,179,3,7,31,1
1142,9,2,2,0,0,0,1,6,4,0,0,0,2886,2855,0,0,240,0,5,272,2,11,48,1
1143,8,1,1,0,0,0,0,16,1,0,0,0,1923,1863,1,0,127,0,3,126,4,5,23,2
1144,2,1,2,0,1,0,0,13,0,0,0,0,3231,3303,2,0,838,1,6,95,5,4,18,1
1145,3,2,2,0,0,0,1,2,3,0,0,0,3843,3992,0,0,1031,2,7,16,2,1,4,0
1146,1,0,2,0,1,0,0,29,1,0,0,0,648,689,1,0,588,0,1,110,0,4,21,4
1147,0,1,0,0,0,0,1,8,0,353,6,1,19,43,2,0,457,0,0,147,5,6,26,1
1148,8,1,2,0,1,0,1,1,1,59,4,3,1800,1766,1,0,266,0,3,112,3,5,21,0
1149,9,2,2,0,0,0,1,26,0,58,2,1,1519,1490,0,0,179,0,3,243,3,9,42,4
1150,3,2,2,1,0,1,1,24,4,0,0,0,3608,3579,1,0,243,0,6,163,0,6,29,4
1151,10,0,2,0,1,0,1,19,3,0,0,0,1468,1423,2,0,121,0,2,187,5,7,32,2
1152,2,1,1,0,1,0,0,20,2,0,0,0,4297,4249,1,0,168,0,8,101,5,4,19,2
1153,1,1,2,0,1,0,1,19,0,0,0,0,2386,2313,2,0,63,0,4,264,6,10,45,2
1154,8,2,2,0,1,0,0,15,1,0,0,0,857,854,0,0,368,0,1,97,0,4,19,2
1155,10,1,2,0,0,0,1,27,16,0,0,0,818,786,0,0,74,0,1,194,6,7,33,3
1156,10,0,2,0,1,0,1,11,1,298,3,1,229,191,1,0,56,0,0,93,3,4,18,1
1157,5,1,3,0,1,1,1,16,0,108,2,1,738,699,1,0,66,0,1,74,6,3,14,2
1158,5,2,3,0,0,0,1,25,0,147,3,3,2523,2494,0,0,421,0,4,35,4,1,7,3
1159,1,1,2,0,1,0,1,8,3,182,7,3,4138,4147,1,0,475,0,7,147,5,6,26,1
1160,3,2,3,0,1,0,1,10,0,0,0,0,2971,2929,0,0,96,0,5,45,4,2,9,1
1161,5,2,3,0,0,0,1,20,4,0,0,0,4178,4209,0,0,655,1,8,188,6,7,32,2
1162,2,1,1,0,1,0,1,5,1,0,0,0,3797,3780,2,0,369,0,7,174,5,7,30,0
1163,2,1,2,0,1,0,1,6,2,253,2,1,4417,4395,0,0,288,0,8,66,3,3,13,1
1164,8,1,2,0,1,0,0,29,4,0,0,0,4321,4267,0,0,80,0,8,138,3,5,25,4
1165,5,1,3,0,0,0,1,0,0,25,3,2,26,35,1,0,295,0,0,197,3,8,34,0
1166,2,2,1,0,1,0,1,19,1,210,1,2,2197,2142,0,0,250,0,4,75,2,3,15,3
1167,9,2,3,0,0,0,1,24,0,0,0,0,4234,4166,0,0,107,0,8,105,2,4,20,3
1168,10,2,2,0,1,0,1,17,1,0,0,0,431,371,0,0,2,0,0,98,2,4,19,2
1169,10,1,2,0,0,0,1,6,3,0,0,0,1920,1859,2,0,84,0,3,175,6,7,30,0
1170,6,0,3,0,0,0,1,12,0,137,2,3,259,248,2,0,258,0,0,94,4,4,18,1
1171,5,2,3,0,0,0,1,28,1,0,0,0,1933,1884,0,0,250,0,3,195,0,7,34,4
1172,5,1,3,0,1,0,1,14,0,72,3,1,230,470,1,0,1100,2,0,209,3,8,36,2
1173,7,1,2,0,0,0,1,11,1,0,0,0,2584,2509,1,0,59,0,5,180,4,7,31,1
1174,1,1,2,0,1,0,0,4,11,0,0,0,2242,2161,1,0,62,0,4,115,6,5,21,0
1175,10,1,3,0,1,0,0,18,2,0,0,0,868,935,1,0,774,1,1,128,6,5,23,2
1176,2,1,2,0,0,0,2,22,0,0,0,0,3049,2993,0,0,31,0,5,161,5,6,28,3
1177,8,2,2,0,0,0,1,10,0,240,1,1,2516,2447,0,0,180,0,4,92,2,4,18,1
1178,8,1,2,0,1,0,0,18,3,0,0,0,1217,1185,1,0,110,0,2,99,3,4,19,2
1179,5,1,3,0,0,0,1,23,2,0,0,0,160,147,1,0,264,0,0,54,3,2,11,3
1180,10,2,3,0,0,0,1,21,0,138,1,3,4239,4209,0,0,314,0,8,77,4,3,15,3
1181,1,1,2,0,0,0,1,4,0,0,0,0,992,994,0,0,391,0,1,115,6,5,21,0
1182,5,2,3,0,0,0,2,11,0,57,10,3,3328,3315,0,0,366,0,6,93,3,4,18,1
1183,2,1,2,0,1,0,0,7,0,0,0,0,4471,4439,0,0,221,0,8,89,6,4,17,0
1184,11,1,2,0,0,0,1,28,0,0,0,0,1871,1817,1,0,119,0,3,12,4,0,3,3
1185,2,1,2,0,1,0,2,13,2,0,0,0,2122,2053,0,0,104,0,4,152,3,6,27,2
1186,2,1,2,0,1,1,1,29,3,0,0,0,3511,3458,0,0,136,0,6,168,5,6,29,4
1187,8,1,2,0,1,1,1,20,1,0,0,0,1780,1746,1,0,271,0,3,159,3,6,28,3
1188,1,1,2,0,1,0,1,17,0,269,2,2,3134,3148,2,0,587,0,6,98,2,4,19,2
1189,10,0,3,1,0,0,1,5,0,0,0,0,2856,2859,1,0,479,0,5,87,4,4,17,0
1190,9,2,2,0,0,0,1,25,0,0,0,0,1657,1602,0,0,104,0,3,106,3,4,20,3
1191,1,1,2,0,0,1,1,20,0,0,0,0,2172,2147,1,0,413,0,4,237,4,9,41,3
1192,5,1,2,0,0,0,0,4,0,0,0,0,3173,3111,2,0,135,0,6,86,3,4,17,0
1193,10,1,3,0,0,0,1,5,0,57,3,2,1921,1871,1,0,190,0,3,87,4,4,17,0
1194,10,1,2,0,1,0,1,13,2,0,0,0,4216,4207,0,0,437,0,8,152,3,6,27,2
1195,5,1,2,0,0,0,0,15,0,0,0,0,2195,2167,1,0,412,0,4,125,3,5,23,2
1196,10,1,2,0,0,0,1,21,1,0,0,0,3684,3636,1,0,89,0,7,189,0,7,33,3
1197,7,2,3,0,0,0,0,25,3,0,0,0,4193,4202,1,0,518,0,8,134,6,5,24,3
1198,5,1,3,0,1,0,1,26,8,0,0,0,3398,3345,0,0,95,0,6,193,5,7,33,3
1199,1,1,2,0,1,1,0,15,0,0,0,0,3666,3614,2,0,42,0,7,97,0,4,19,2
1200,5,1,3,0,0,0,1,29,0,0,0,0,1392,1350,1,0,70,0,2,84,5,3,16,4
1201,1,1,2,0,0,0,1,29,0,0,0,0,2069,2020,2,0,236,0,4,84,5,3,16,4
1202,1,0,2,0,1,0,1,1,0,0,0,0,2629,2590,1,0,247,0,5,15,1,1,4,0
1203,2,2,2,0,1,0,0,4,4,0,0,0,4100,4091,0,0,420,0,7,115,6,5,21,0
1204,5,2,3,0,1,0,2,14,9,135,5,1,703,662,1,0,70,0,1,96,6,4,18,1
1205,10,1,2,0,1,0,1,18,0,0,0,0,2877,2826,1,0,71,0,5,263,5,10,45,2
1206,6,0,1,0,0,0,1,10,0,0,0,0,2951,2973,3,1,495,0,5,23,3,1,5,1
1207,5,1,2,0,0,0,1,29,0,0,0,0,2179,2130,1,1,290,0,4,84,5,3,16,4
1208,5,1,3,0,1,0,1,9,0,0,0,0,1543,1550,1,0,490,0,3,148,6,6,26,1
1209,10,2,3,0,0,0,1,19,4,0,0,0,1208,1215,1,0,447,0,2,264,6,10,45,2
1210,7,2,3,0,0,0,1,10,0,139,1,3,979,974,1,0,346,0,1,23,3,1,5,1
1211,10,2,3,0,0,1,1,20,2,0,0,0,3571,3536,0,0,197,0,6,159,3,6,28,3
1212,8,1,2,0,1,0,1,1,0,191,1,1,874,840,1,0,129,0,1,15,1,1,4,0
1213,5,1,3,0,0,1,2,16,1,0,0,0,3400,3415,2,0,592,0,6,155,6,6,27,2
1214,5,1,3,0,0,0,1,24,5,62,4,3,2414,2366,1,0,237,0,4,191,3,7,33,3
1215,2,2,2,0,1,0,0,15,5,0,0,0,3728,3667,1,0,76,0,7,97,0,4,19,2
1216,2,1,2,0,1,0,0,13,0,0,0,0,1887,1923,1,0,789,1,3,95,5,4,18,1
1217,2,1,1,0,0,0,1,2,5,0,0,0,404,501,2,0,879,1,0,141,6,6,25,0
1218,2,1,2,0,1,0,1,10,1,233,2,1,933,909,1,0,226,0,1,23,3,1,5,1
1219,2,1,2,0,1,0,1,19,0,138,1,3,3279,3232,0,0,153,0,6,75,2,3,15,3
1220,7,1,3,0,0,0,1,20,1,230,2,1,2435,2407,2,0,361,0,4,280,2,11,50,3
1221,5,1,3,0,0,0,1,2,12,0,0,0,292,287,1,0,300,0,0,38,3,2,8,0
1222,10,1,3,0,0,0,1,28,0,205,1,1,4445,4450,3,0,470,0,8,167,4,6,29,4
1223,5,1,3,0,0,0,1,28,1,57,9,1,896,922,0,0,509,0,1,167,4,6,29,4
1224,5,1,2,0,0,0,0,18,0,0,0,0,4455,4408,1,0,122,0,8,128,6,5,23,2
1225,5,1,3,0,1,0,1,14,1,294,2,1,2615,2565,2,0,164,0,5,96,6,4,18,1
1226,8,2,2,0,0,0,2,27,0,149,11,3,1107,1151,0,0,766,1,2,283,2,11,51,4
1227,3,0,2,0,1,0,1,6,0,0,0,0,1464,1459,1,0,400,0,2,88,5,4,17,0
1228,5,1,2,0,1,0,1,1,0,0,0,0,1194,1155,0,0,91,0,2,15,1,1,4,0
1229,8,1,3,0,0,0,1,24,0,0,0,0,2737,2680,0,0,65,0,5,105,2,4,20,3
1230,5,1,3,0,1,0,1,7,0,252,1,2,2428,2434,1,0,641,1,4,225,5,9,39,1
1231,8,1,2,0,0,0,1,21,4,0,0,0,1036,1006,0,0,187,0,1,189,0,7,33,3
1232,10,1,3,0,0,0,1,7,0,0,0,0,1672,1759,0,0,875,1,3,176,0,7,31,1
1233,5,1,2,0,0,0,1,17,10,0,0,0,11,4,2,0,79,0,0,185,3,7,32,2
1234,9,2,2,0,1,0,0,4,1,0,0,0,4469,4431,0,0,199,0,8,86,3,4,17,0
1235,10,1,2,0,0,0,1,17,3,0,0,0,3247,3213,1,0,203,0,6,29,3,1,6,2
1236,10,2,3,0,0,0,1,14,1,96,1,2,3210,3154,0,0,121,0,6,209,3,8,36,2
1237,1,2,2,0,1,1,0,15,0,0,0,0,3969,4015,0,0,751,1,7,97,0,4,19,2
1238,3,0,3,0,0,0,1,3,0,0,0,0,3332,3304,1,0,286,0,6,17,3,1,4,0
1239,10,1,2,0,1,1,1,3,7,159,5,1,4525,4535,1,0,526,0,8,17,3,1,4,0
1240,2,1,1,0,0,0,1,12,0,0,0,0,3335,3342,1,0,506,0,6,94,4,4,18,1
1241,10,1,2,0,1,1,1,16,1,0,0,0,4583,4572,1,0,382,0,8,155,6,6,27,2
1242,10,1,2,0,0,1,1,17,0,132,1,1,1766,1691,2,0,47,0,3,262,4,10,45,2
1243,6,1,2,0,0,0,1,26,1,0,0,0,2556,2488,3,0,184,0,4,243,3,9,42,4
1244,1,1,2,0,1,0,1,6,0,274,1,1,3709,3681,0,0,256,0,7,88,5,4,17,0
1245,8,0,2,0,0,0,0,17,1,0,0,0,489,495,2,0,365,0,0,127,5,5,23,2
1246,5,2,3,0,0,0,1,28,10,0,0,0,407,420,1,0,471,0,0,12,4,0,3,3
1247,8,1,2,0,0,0,1,11,1,71,1,3,2271,2227,1,0,250,0,4,180,4,7,31,1
1248,1,2,3,0,0,0,1,22,0,0,0,0,2293,2224,1,0,100,0,4,161,5,6,28,3
1249,7,1,3,0,0,0,1,9,6,0,0,0,3451,3410,1,0,183,0,6,22,2,1,5,1
1250,10,1,2,0,0,0,1,20,1,0,0,0,4244,4196,0,0,170,0,8,188,6,7,32,2
1251,5,2,3,0,0,0,1,29,1,0,0,0,1100,1076,0,0,301,0,2,84,5,3,16,4
1252,2,2,1,0,1,0,0,18,0,0,0,0,179,184,0,0,393,0,0,128,6,5,23,2
1253,1,0,2,0,1,0,0,6,1,0,0,0,3516,3461,1,0,128,0,6,88,5,4,17,0
1254,2,1,1,0,1,0,0,28,4,0,0,0,718,687,0,0,95,0,1,109,6,4,20,3
1255,2,1,2,0,1,0,2,8,8,0,0,0,761,721,1,0,23,0,1,21,1,1,5,1
1256,2,2,2,0,1,0,0,11,1,0,0,0,636,612,1,0,180,0,1,121,6,5,22,1
1257,5,2,3,0,0,0,1,3,1,0,0,0,1209,1225,0,0,510,0,2,85,2,4,17,0
1258,2,0,2,0,0,1,0,25,0,0,0,0,3573,3544,1,0,240,0,6,106,3,4,20,3
1259,10,1,3,0,1,0,2,22,8,0,0,0,4205,4133,1,0,13,0,8,161,5,6,28,3
1260,8,1,2,0,1,1,1,17,1,0,0,0,2262,2231,0,0,394,0,4,262,4,10,45,2
1261,11,1,1,0,1,0,1,19,1,0,0,0,4368,4334,2,0,226,0,8,264,6,10,45,2
1262,5,1,3,0,0,0,2,12,1,62,3,1,1842,2049,2,0,1109,3,3,257,6,10,44,1
1263,11,2,3,0,0,0,1,2,0,60,1,3,4013,4048,1,0,693,1,7,199,5,8,34,0
1264,2,1,2,0,1,0,1,6,0,342,1,1,3579,3573,1,0,365,0,6,224,4,9,39,1
1265,10,2,3,0,0,0,1,8,20,0,0,0,406,388,0,0,248,0,0,21,1,1,5,1
1266,2,1,1,0,1,0,1,19,3,0,0,0,171,122,1,0,63,0,0,75,2,3,15,3
1267,6,1,2,0,0,0,1,12,0,0,0,0,3882,3865,2,0,375,0,7,257,6,10,44,1
1268,3,2,2,0,0,1,1,14,2,0,0,0,3823,3776,1,0,112,0,7,153,4,6,27,2
1269,2,1,2,0,1,0,0,8,0,0,0,0,888,906,0,0,448,0,1,90,0,4,18,1
1270,5,1,3,0,0,0,1,4,0,0,0,0,1425,1409,2,0,273,0,2,173,4,7,30,0
1271,8,0,1,0,1,1,0,6,0,0,0,0,3491,3499,2,0,575,0,6,88,5,4,17,0
1272,8,1,2,0,0,1,0,2,0,0,0,0,2993,3033,0,0,649,1,5,141,6,6,25,0
1273,5,1,3,0,0,0,1,21,1,0,0,0,966,1081,0,0,991,1,1,189,0,7,33,3
1274,4,1,1,0,0,1,0,10,0,0,0,0,3917,3981,2,0,795,1,7,120,5,5,22,1
1275,2,1,2,0,1,0,2,17,0,149,1,2,1387,1339,1,0,42,0,2,262,4,10,45,2
1276,5,1,3,0,0,0,1,25,0,0,0,0,1207,1221,1,0,503,0,2,192,4,7,33,3
1277,5,1,3,0,0,0,1,20,0,0,0,0,2663,2622,2,0,247,0,5,188,6,7,32,2
1278,5,2,3,0,1,0,1,12,5,0,0,0,4436,4406,0,0,198,0,8,181,5,7,31,1
1279,2,1,2,0,1,0,0,14,1,0,0,0,2092,2209,1,0,992,1,4,96,6,4,18,1
1280,7,1,3,0,1,0,1,3,2,152,4,1,1988,1978,0,0,533,0,3,17,3,1,4,0
1281,5,1,3,0,0,0,2,3,6,0,0,0,856,865,2,0,467,0,1,85,2,4,17,0
1282,8,1,2,0,1,0,0,12,0,0,0,0,3678,3631,1,0,71,0,7,94,4,4,18,1
1283,11,2,3,0,0,0,1,13,0,0,0,0,2066,2016,1,0,220,0,4,182,6,7,31,1
1284,5,1,3,0,0,0,1,16,0,58,2,1,241,231,2,0,204,0,0,261,3,10,45,2
1285,8,2,2,0,0,0,1,0,0,0,0,0,3220,3181,0,0,187,0,6,111,2,5,21,0
1286,5,1,3,0,0,0,1,24,5,0,0,0,923,873,2,0,51,0,1,191,3,7,33,3
1287,8,1,2,0,0,0,1,30,1,0,0,0,3697,3730,1,0,622,0,7,169,6,6,29,4
1288,2,1,2,0,1,0,0,6,1,0,0,0,2120,2284,0,0,1066,2,4,88,5,4,17,0
1289,5,1,3,0,1,0,1,16,1,0,0,0,4505,4562,1,0,726,1,8,155,6,6,27,2
1290,10,2,2,0,0,0,1,29,0,0,0,0,3841,3890,1,0,727,1,7,13,5,0,3,3
1291,5,1,3,0,1,0,0,11,1,0,0,0,3954,3900,1,0,125,0,7,121,6,5,22,1
1292,1,1,2,0,0,0,1,25,1,0,0,0,2506,2489,1,0,490,0,4,106,3,4,20,3
1293,9,2,1,0,0,0,1,25,0,60,2,1,631,597,0,0,110,0,1,192,4,7,33,3
1294,10,1,2,0,1,0,0,28,0,0,0,0,375,328,1,0,60,0,0,109,6,4,20,3
1295,5,2,2,0,1,0,1,7,1,0,0,0,3179,3189,0,0,559,0,6,67,4,3,13,1
1296,10,1,3,0,0,0,1,19,1,0,0,0,3326,3281,2,0,189,0,6,75,2,3,15,3
1297,8,2,2,0,1,0,1,17,0,0,0,0,2878,2830,0,0,93,0,5,98,2,4,19,2
1298,2,1,1,0,1,0,0,6,1,0,0,0,2756,2780,1,0,608,0,5,88,5,4,17,0
1299,1,1,2,0,0,0,1,16,0,275,3,1,3065,3041,1,0,326,0,5,74,6,3,14,2
1300,6,1,2,0,0,0,1,16,0,0,0,0,3952,3911,3,0,180,0,7,28,2,1,6,2
1301,10,2,2,0,1,0,1,5,10,280,1,1,3622,3564,1,0,2,0,7,87,4,4,17,0
1302,5,1,3,0,0,0,1,8,1,113,3,3,2058,2080,1,0,668,1,4,43,2,2,9,1
1303,1,1,2,0,0,0,1,1,0,144,3,2,3886,3867,0,0,351,0,7,269,4,11,47,0
1304,5,2,3,0,1,0,0,3,1,0,0,0,4579,4554,0,0,293,0,8,114,5,5,21,0
1305,1,1,2,0,1,0,0,29,1,0,0,0,3501,3481,1,0,384,0,6,110,0,4,21,4
1306,5,1,3,0,0,0,1,19,0,0,0,0,644,606,0,0,62,0,1,264,6,10,45,2
1307,6,1,2,0,0,1,1,29,1,0,0,0,3492,3429,1,0,80,0,6,168,5,6,29,4
1308,5,2,3,0,0,0,1,18,2,0,0,0,3395,3573,1,0,1079,2,6,263,5,10,45,2
1309,10,1,2,0,0,1,1,27,16,0,0,0,737,688,2,0,14,0,1,194,6,7,33,3
1310,7,2,3,0,1,1,2,16,0,0,0,0,4392,4629,1,0,1119,4,8,233,0,9,41,3
1311,8,2,3,0,0,0,1,7,0,0,0,0,40,24,0,0,101,0,0,252,1,10,44,1
1312,10,1,2,0,0,0,1,13,1,0,0,0,1475,1428,0,0,101,0,2,182,6,7,31,1
