,,Job,Marital,Education,Default,HHInsurance,CarLoan,Communication,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,AgeBin,BalanceBin,CallLength,CallLengthBin,CallStartHour,LastContactDate,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum
train,1354,6,1,1,0,0,0,1,7,1,0,0,0,967,959,3,0,296,0,1,1,4,0,0,0
train,1355,1,2,3,0,0,1,1,25,1,0,0,0,3304,3257,0,0,205,0,6,35,4,1,7,3
train,1356,2,1,1,0,1,0,0,27,0,357,2,2,2434,2356,0,0,0,0,4,194,6,7,33,3
train,1357,10,1,3,0,1,0,1,4,0,131,5,1,2097,2135,0,0,735,1,4,18,4,1,4,0
train,1358,1,1,2,0,0,0,1,1,0,0,0,0,1342,1321,1,0,267,0,2,140,5,6,25,0
train,1359,10,0,2,0,0,0,1,7,0,0,0,0,4414,4441,1,0,599,0,8,67,4,3,13,1
train,1360,5,1,3,0,0,0,1,20,2,140,1,3,337,315,2,0,187,0,0,237,4,9,41,3
train,1361,2,2,2,1,1,1,1,6,0,0,0,0,2007,2004,1,0,583,0,3,145,3,6,26,1
train,1362,2,2,2,0,0,1,1,7,2,0,0,0,155,222,2,0,764,1,0,146,4,6,26,1
train,1363,10,0,2,0,0,0,1,24,1,282,1,2,4465,4436,1,0,257,0,8,105,2,4,20,3
train,1364,10,2,2,0,0,0,1,20,1,0,0,0,2272,2206,0,0,110,0,4,188,6,7,32,2
train,1365,10,1,2,0,0,0,1,5,0,0,0,0,4002,3965,0,0,190,0,7,41,6,2,8,0
train,1366,5,2,3,0,0,0,1,28,0,179,4,3,568,639,0,0,783,1,1,218,3,8,38,4
train,1367,6,0,2,0,0,0,1,6,0,0,0,0,3236,3186,2,0,61,0,6,145,3,6,26,1
train,1368,8,2,2,0,0,0,1,1,0,0,0,0,2921,2912,0,0,350,0,5,140,5,6,25,0
train,1369,9,2,2,0,0,0,1,21,1,0,0,0,2667,2627,0,0,247,0,5,238,5,9,41,3
train,1370,5,2,3,0,1,0,1,15,1,0,0,0,3675,3655,1,0,311,0,7,73,5,3,14,2
train,1371,6,1,2,0,0,0,1,24,0,0,0,0,3126,3112,2,0,417,0,6,8,0,0,3,3
train,1372,1,0,2,0,1,0,0,2,1,0,0,0,4151,4092,1,0,43,0,8,113,4,5,21,0
train,1373,10,2,2,0,0,0,1,25,20,0,0,0,4122,4063,0,0,61,0,7,192,4,7,33,3
train,1374,2,1,2,0,0,0,1,10,1,0,0,0,1839,1780,2,0,110,0,3,179,3,7,31,1
train,1375,5,1,3,0,0,0,0,19,0,0,0,0,3242,3187,0,0,33,0,6,100,4,4,19,2
train,1376,2,2,2,1,1,1,0,3,0,0,0,0,4032,3977,0,0,78,0,7,114,5,5,21,0
train,1377,5,0,3,0,0,0,1,17,0,213,1,2,801,810,1,0,414,0,1,51,4,2,10,2
train,1378,8,1,2,0,0,0,0,17,0,0,0,0,4058,4005,1,0,100,0,7,127,5,5,23,2
train,1379,6,1,2,0,0,0,1,12,2,0,0,0,1274,1272,2,0,374,0,2,4,2,0,1,1
train,1380,10,0,2,0,0,0,1,20,2,0,0,0,2994,2996,2,0,390,0,5,188,6,7,32,2
train,1381,6,1,2,0,0,0,2,20,1,195,1,3,1958,2169,3,0,1105,3,3,280,2,11,50,3
train,1382,5,1,3,0,1,0,0,1,1,0,0,0,1345,1355,1,0,516,0,2,112,3,5,21,0
train,1383,1,1,2,0,1,0,1,6,1,0,0,0,3404,3363,1,0,189,0,6,66,3,3,13,1
train,1384,2,1,2,0,1,1,1,7,0,0,0,0,3851,3913,0,0,771,1,7,146,4,6,26,1
train,1385,4,1,1,0,0,0,0,17,1,0,0,0,1943,1868,2,0,50,0,3,127,5,5,23,2
train,1386,1,0,2,0,0,0,1,20,1,0,0,0,152,205,1,0,703,1,0,265,0,10,46,3
train,1387,10,1,3,0,1,0,1,15,1,0,0,0,1888,1934,1,0,818,1,3,73,5,3,14,2
train,1388,7,1,2,0,0,0,1,28,2,0,0,0,4255,4223,1,0,304,0,8,12,4,0,3,3
train,1389,2,1,1,0,0,0,1,6,2,0,0,0,1013,996,2,0,266,0,1,145,3,6,26,1
train,1390,3,1,3,0,1,1,1,21,3,0,0,0,4164,4129,2,0,231,0,8,160,4,6,28,3
train,1391,1,2,2,0,0,1,0,10,3,0,0,0,2013,2010,1,0,567,0,3,120,5,5,22,1
train,1392,5,0,3,0,1,0,2,4,4,0,0,0,2068,2028,1,0,271,0,4,18,4,1,4,0
train,1393,9,2,2,0,0,0,1,29,1,0,0,0,78,105,0,0,552,0,0,84,5,3,16,4
train,1394,5,0,3,0,1,0,1,11,2,0,0,0,2785,2822,0,0,677,1,5,180,4,7,31,1
train,1395,10,1,3,0,1,0,1,18,1,0,0,0,2932,2885,0,0,113,0,5,186,4,7,32,2
train,1396,5,1,3,0,0,0,2,26,0,0,0,0,193,165,1,0,141,0,0,107,4,4,20,3
train,1397,10,1,2,0,1,0,1,6,0,286,1,1,2931,2884,1,0,117,0,5,88,5,4,17,0
train,1398,8,2,2,0,0,0,1,0,0,351,1,1,1166,1175,0,0,473,0,2,197,3,8,34,0
train,1399,10,0,2,0,1,0,1,16,1,0,0,0,4316,4305,1,0,392,0,8,74,6,3,14,2
train,1400,5,1,3,0,0,0,0,10,6,0,0,0,1478,1435,1,0,111,0,2,120,5,5,22,1
train,1401,6,1,1,0,0,0,2,7,3,0,0,0,3439,3393,3,0,155,0,6,203,3,8,35,1
train,1402,2,1,2,0,1,0,1,13,7,0,0,0,4486,4432,2,0,12,0,8,95,5,4,18,1
train,1403,5,2,3,0,1,0,1,15,0,106,7,2,4233,4179,1,0,151,0,8,73,5,3,14,2
train,1404,5,0,2,0,1,0,2,12,3,279,6,1,317,276,2,0,60,0,0,94,4,4,18,1
train,1405,1,2,2,0,0,0,1,10,2,0,0,0,732,693,0,0,55,0,1,45,4,2,9,1
train,1406,2,1,3,0,0,0,1,26,6,0,0,0,798,757,1,0,66,0,1,193,5,7,33,3
train,1407,10,1,1,0,1,1,0,4,0,0,0,0,1951,1886,2,0,70,0,3,115,6,5,21,0
train,1408,10,1,3,0,0,0,0,24,0,0,0,0,2803,2754,2,0,152,0,5,133,5,5,24,3
train,1409,6,0,1,0,0,0,2,20,0,0,0,0,2456,2482,4,0,707,1,4,237,4,9,41,3
train,1410,5,1,1,0,1,1,1,8,2,0,0,0,2778,2746,1,0,255,0,5,68,5,3,13,1
train,1411,2,1,1,0,1,0,1,12,0,0,0,0,867,910,1,0,636,0,1,94,4,4,18,1
train,1412,9,2,2,0,0,0,1,15,0,63,2,2,1905,1860,0,0,197,0,3,260,2,10,45,2
train,1413,8,1,1,0,0,0,1,26,3,0,0,0,496,451,1,0,58,0,0,193,5,7,33,3
train,1414,7,1,3,0,0,0,0,17,2,0,0,0,2392,2330,2,0,107,0,4,127,5,5,23,2
train,1415,2,1,1,0,1,0,0,15,1,0,0,0,1832,1770,2,0,133,0,3,97,0,4,19,2
train,1416,5,1,3,0,0,1,1,17,1,111,1,2,3632,3593,1,0,130,0,7,262,4,10,45,2
train,1417,1,1,2,0,0,0,1,11,0,0,0,0,2429,2374,0,0,171,0,4,69,1,3,14,2
train,1418,10,1,2,0,1,1,1,14,3,0,0,0,1717,1667,1,0,141,0,3,153,4,6,27,2
train,1419,8,2,2,0,0,0,2,10,1,75,14,2,4620,4595,0,0,312,0,8,227,1,9,40,2
train,1420,5,1,3,0,1,0,1,28,0,151,5,2,4005,3950,1,0,80,0,7,12,4,0,3,3
train,1421,10,2,3,0,0,0,2,8,6,0,0,0,937,911,0,0,216,0,1,119,3,5,22,1
train,1422,1,0,2,0,1,0,0,3,0,0,0,0,3633,3704,1,0,823,1,7,114,5,5,21,0
train,1423,5,1,3,0,1,0,1,2,0,0,0,0,4161,4266,0,0,958,1,8,171,2,7,30,0
train,1424,1,1,2,0,1,1,0,1,5,0,0,0,4452,4400,1,0,78,0,8,112,3,5,21,0
train,1425,9,2,1,0,0,0,2,9,1,77,2,2,2941,2897,0,0,93,0,5,254,3,10,44,1
train,1426,3,1,1,0,0,0,1,2,1,309,1,2,1825,1815,1,0,431,0,3,141,6,6,25,0
train,1427,2,1,1,0,1,0,0,12,1,0,0,0,4202,4239,1,0,727,1,8,94,4,4,18,1
train,1428,5,1,3,0,1,0,1,29,0,279,2,1,713,715,1,0,311,0,1,84,5,3,16,4
train,1429,5,2,3,0,0,0,1,28,3,0,0,0,2116,2047,2,0,74,0,4,195,0,7,34,4
train,1430,8,1,2,0,1,0,1,18,3,0,0,0,2734,2670,2,0,39,0,5,263,5,10,45,2
train,1431,5,0,3,0,0,0,1,14,4,0,0,0,693,726,1,0,504,0,1,153,4,6,27,2
train,1432,9,2,3,0,0,0,1,10,1,0,0,0,3814,3790,0,0,264,0,7,179,3,7,31,1
train,1433,5,1,3,0,0,0,1,5,7,165,4,2,4553,4489,0,0,4,0,8,19,5,1,4,0
train,1434,2,2,2,1,1,0,0,22,1,0,0,0,4283,4257,1,0,347,0,8,103,0,4,20,3
train,1435,10,1,2,0,0,0,1,20,0,0,0,0,3704,3669,1,0,202,0,7,265,0,10,46,3
train,1436,6,0,3,0,0,0,0,12,0,0,0,0,4514,4544,2,0,599,0,8,94,4,4,18,1
train,1437,2,1,2,0,1,0,1,10,0,0,0,0,1131,1101,2,0,184,0,2,92,2,4,18,1
train,1438,0,2,2,0,0,0,2,25,0,68,1,1,126,104,0,0,227,0,0,35,4,1,7,3
train,1439,6,1,2,0,0,0,1,26,0,0,0,0,2261,2186,3,0,84,0,4,243,3,9,42,4
train,1440,1,1,3,0,0,0,1,15,0,0,0,0,1583,1539,1,0,103,0,3,232,6,9,40,2
train,1441,3,1,2,0,0,0,1,21,0,0,0,0,2970,2933,2,0,127,0,5,77,4,3,15,3
train,1442,6,0,2,0,1,0,1,28,1,0,0,0,4233,4303,2,0,908,1,8,167,4,6,29,4
train,1443,10,1,2,0,1,0,0,4,1,0,0,0,2818,2775,2,0,200,0,5,86,3,4,17,0
train,1444,2,2,2,0,0,0,1,17,1,0,0,0,793,783,0,0,241,0,1,98,2,4,19,2
train,1445,5,1,3,0,1,0,1,10,4,0,0,0,2191,2134,0,0,244,0,4,179,3,7,31,1
train,1446,1,2,2,0,1,0,1,3,1,72,5,3,1636,1620,1,0,354,0,3,271,6,11,47,0
train,1447,5,1,3,0,0,0,0,15,0,0,0,0,789,770,1,0,173,0,1,97,0,4,19,2
train,1448,2,2,1,0,1,0,1,28,0,175,2,1,527,502,2,0,128,0,0,12,4,0,3,3
train,1449,5,2,3,0,1,0,1,12,4,0,0,0,4569,4526,0,0,182,0,8,70,2,3,14,2
train,1450,2,1,2,0,0,1,1,8,0,0,0,0,999,993,0,0,341,0,1,147,5,6,26,1
train,1451,5,2,3,0,0,0,2,26,1,0,0,0,2678,2629,0,0,193,0,5,107,4,4,20,3
train,1452,10,1,2,0,0,0,1,6,1,0,0,0,1128,1090,2,0,147,0,2,145,3,6,26,1
train,1453,5,2,3,0,0,0,1,21,1,0,0,0,3321,3292,0,0,288,0,6,102,6,4,19,2
train,1454,5,2,3,0,0,0,1,25,0,0,0,0,974,931,1,0,61,0,1,106,3,4,20,3
train,1455,5,1,3,0,0,0,1,26,2,0,0,0,3995,4003,1,0,513,0,7,193,5,7,33,3
train,1456,5,2,3,0,0,0,1,18,3,0,0,0,3317,3271,0,0,150,0,6,186,4,7,32,2
train,1457,10,0,2,0,1,0,1,5,1,193,19,2,758,729,2,0,122,0,1,87,4,4,17,0
train,1458,8,1,2,0,1,0,1,27,6,0,0,0,88,143,1,0,704,1,0,166,3,6,29,4
train,1459,6,1,1,0,0,0,1,27,0,58,3,3,1086,1046,4,0,146,0,2,11,3,0,3,3
train,1460,6,1,3,0,0,0,1,21,0,0,0,0,2286,2233,3,0,235,0,4,77,4,3,15,3
train,1461,5,1,1,0,1,0,1,24,1,64,4,3,1459,1537,1,0,859,1,2,266,4,10,46,3
train,1462,8,2,3,0,0,0,1,2,0,0,0,0,4319,4351,1,0,672,1,8,141,6,6,25,0
train,1463,10,2,2,0,1,0,0,2,1,0,0,0,22,34,0,0,336,0,0,113,4,5,21,0
train,1464,5,0,3,0,0,0,1,2,1,0,0,0,415,393,2,0,205,0,0,113,4,5,21,0
train,1465,2,1,1,0,0,0,2,30,1,0,0,0,3021,2983,2,0,139,0,5,169,6,6,29,4
train,1466,6,1,1,0,0,0,1,0,1,144,2,3,3165,3173,3,0,520,0,6,197,3,8,34,0
train,1467,10,2,2,0,1,0,0,15,0,0,0,0,2952,2943,2,0,329,0,5,97,0,4,19,2
train,1468,5,1,3,0,0,0,1,25,0,0,0,0,580,629,1,0,618,0,1,106,3,4,20,3
train,1469,2,1,2,0,0,0,1,13,0,0,0,0,4571,4574,2,0,463,0,8,95,5,4,18,1
train,1470,2,2,2,0,1,0,1,10,3,296,1,1,1767,1716,0,0,172,0,3,92,2,4,18,1
train,1471,2,1,1,0,1,1,0,5,3,0,0,0,1819,1755,1,0,113,0,3,116,0,5,22,1
train,1472,1,1,2,0,0,0,1,29,0,54,1,3,2614,2569,1,0,203,0,5,84,5,3,16,4
train,1473,3,2,2,0,0,0,1,0,4,0,0,0,3578,3594,0,0,549,0,6,14,0,1,4,0
train,1474,7,1,2,0,1,0,0,4,14,0,0,0,3884,3892,0,0,548,0,7,115,6,5,21,0
train,1475,2,2,2,0,1,0,0,4,1,0,0,0,1906,1926,1,0,696,1,3,115,6,5,21,0
train,1476,1,1,2,0,0,0,2,15,0,58,2,3,2749,2722,2,0,290,0,5,49,2,2,10,2
train,1477,1,1,2,0,1,0,1,22,0,0,0,0,1678,1626,1,0,90,0,3,161,5,6,28,3
train,1478,7,2,3,0,1,0,1,20,2,0,0,0,1136,1160,0,1,591,0,2,265,0,10,46,3
train,1479,10,1,1,0,1,0,0,6,5,0,0,0,3644,3609,1,0,152,0,7,88,5,4,17,0
train,1480,1,1,2,0,1,0,1,10,1,0,0,0,3611,3662,1,0,825,1,6,149,0,6,27,2
train,1481,8,1,2,0,1,0,0,3,4,0,0,0,1771,1709,1,0,120,0,3,114,5,5,21,0
train,1482,2,1,2,0,1,0,0,25,2,0,0,0,252,235,1,0,170,0,0,106,3,4,20,3
train,1483,5,2,3,0,1,0,1,15,0,0,0,0,2863,2851,0,0,333,0,5,73,5,3,14,2
train,1484,10,2,2,0,1,0,0,20,0,0,0,0,3581,3533,0,0,117,0,6,101,5,4,19,2
train,1485,5,2,3,0,1,1,0,4,1,0,0,0,658,700,1,0,548,0,1,86,3,4,17,0
train,1486,8,1,2,0,1,0,1,22,2,0,0,0,788,753,0,0,69,0,1,161,5,6,28,3
train,1487,5,1,1,0,1,1,0,25,1,0,0,0,1252,1217,2,0,98,0,2,106,3,4,20,3
train,1488,10,2,2,0,1,0,1,29,2,145,1,3,592,562,1,0,105,0,1,268,2,10,47,4
train,1489,10,2,3,0,1,0,1,28,11,0,0,0,2353,2291,1,0,94,0,4,167,4,6,29,4
train,1490,7,1,3,0,1,0,2,28,2,323,1,2,2508,2473,1,0,389,0,4,83,4,3,16,4
train,1491,6,0,1,0,0,0,1,24,0,0,0,0,2815,2756,4,0,110,0,5,55,4,2,11,3
train,1492,1,1,2,0,1,0,0,20,1,0,0,0,108,72,0,0,139,0,0,101,5,4,19,2
train,1493,1,2,2,0,1,0,1,15,0,0,0,0,1409,1391,1,0,239,0,2,73,5,3,14,2
train,1494,2,1,1,0,0,0,0,12,3,0,0,0,1154,1165,1,0,494,0,2,94,4,4,18,1
train,1495,10,2,2,0,0,0,1,7,1,58,7,3,1066,1040,0,0,246,0,1,225,5,9,39,1
train,1496,5,1,3,0,0,0,0,22,2,0,0,0,991,972,1,0,244,0,1,103,0,4,20,3
train,1497,2,1,2,0,1,0,0,12,1,0,0,0,2406,2408,0,0,593,0,4,94,4,4,18,1
train,1498,3,0,2,0,0,0,0,5,0,0,0,0,629,623,2,0,316,0,1,116,0,5,22,1
train,1499,1,2,2,0,0,1,1,3,1,147,3,1,4635,4605,2,0,340,0,8,17,3,1,4,0
train,1500,5,1,3,0,0,1,1,18,0,0,0,0,2661,2608,1,0,152,0,5,263,5,10,45,2
train,1501,7,2,2,0,0,0,1,6,0,0,0,0,1581,1541,0,0,143,0,3,66,3,3,13,1
train,1502,2,1,1,0,1,0,1,14,1,231,3,1,2506,2427,2,0,76,0,4,96,6,4,18,1
train,1503,10,2,2,0,0,0,1,8,1,0,0,0,1261,1226,0,0,107,0,2,21,1,1,5,1
train,1504,5,1,3,0,1,1,0,19,0,0,0,0,3274,3438,2,0,1072,2,6,129,0,5,24,3
train,1505,11,0,2,0,0,0,1,10,0,0,0,0,1072,1028,1,0,135,0,1,179,3,7,31,1
train,1506,4,1,1,0,0,0,2,12,3,0,0,0,4442,4412,2,0,209,0,8,181,5,7,31,1
train,1507,10,2,3,0,0,0,1,25,0,0,0,0,3221,3192,1,0,276,0,6,56,5,2,11,3
train,1508,9,2,3,0,0,0,1,27,0,107,4,3,2000,1982,0,0,455,0,3,166,3,6,29,4
train,1509,5,1,3,0,1,0,1,3,2,0,0,0,3754,3700,1,0,60,0,7,200,6,8,34,0
train,1510,2,2,2,0,1,0,2,11,0,0,0,0,4529,4475,1,0,47,0,8,93,3,4,18,1
train,1511,2,1,2,0,1,0,1,12,0,0,0,0,105,130,1,0,574,0,0,94,4,4,18,1
train,1512,8,1,2,0,1,0,2,7,2,0,0,0,169,146,2,0,196,0,0,146,4,6,26,1
train,1513,2,1,1,0,0,0,0,5,1,0,0,0,1058,1030,2,0,228,0,1,116,0,5,22,1
train,1514,4,0,1,0,1,0,0,8,4,0,0,0,208,312,2,0,915,1,0,90,0,4,18,1
train,1515,8,2,2,0,0,0,1,28,0,58,3,3,2323,2267,0,0,200,0,4,137,2,5,25,4
train,1516,8,1,2,0,1,0,1,27,1,0,0,0,764,765,0,0,295,0,1,166,3,6,29,4
train,1517,10,2,3,0,1,0,1,22,0,0,0,0,2570,2510,0,0,159,0,5,161,5,6,28,3
train,1518,2,1,2,0,1,1,1,17,1,134,5,1,1823,1756,2,0,97,0,3,98,2,4,19,2
train,1519,2,1,1,0,0,0,0,1,1,0,0,0,2577,2579,0,0,520,0,5,112,3,5,21,0
train,1520,10,1,2,0,0,0,1,3,0,44,1,3,2118,2098,1,0,411,0,4,85,2,4,17,0
train,1521,6,0,1,0,0,0,1,14,0,0,0,0,304,297,3,0,335,0,0,48,1,2,10,2
train,1522,10,0,2,0,1,1,1,28,22,0,0,0,4403,4353,1,0,5,0,8,167,4,6,29,4
train,1523,10,0,2,0,1,0,1,16,0,249,1,1,1995,1941,0,0,176,0,3,74,6,3,14,2
train,1524,6,1,3,0,0,0,1,5,1,0,0,0,1484,1456,3,0,249,0,2,174,5,7,30,0
train,1525,2,2,1,0,1,0,1,12,2,130,2,2,31,15,1,0,76,0,0,94,4,4,18,1
train,1526,5,1,3,0,1,0,1,7,1,231,1,3,3962,3979,1,0,563,0,7,89,6,4,17,0
train,1527,10,0,2,0,0,0,1,5,1,0,0,0,3590,3555,1,0,217,0,6,174,5,7,30,0
train,1528,5,0,3,0,1,0,0,19,1,0,0,0,2628,2571,1,0,120,0,5,129,0,5,24,3
train,1529,10,1,2,0,1,0,1,17,1,202,1,2,3269,3222,1,0,141,0,6,29,3,1,6,2
train,1530,10,2,3,0,1,0,0,27,0,0,0,0,3762,3809,0,0,754,1,7,108,5,4,20,3
train,1531,5,2,3,0,0,0,1,5,0,0,0,0,3213,3164,0,0,155,0,6,174,5,7,30,0
train,1532,8,1,2,0,1,0,1,19,1,0,0,0,4054,3991,1,0,15,0,7,75,2,3,15,3
train,1533,1,1,2,0,1,1,1,17,4,0,0,0,3583,3541,0,0,152,0,6,98,2,4,19,2
train,1534,8,1,2,0,1,0,1,11,1,0,0,0,164,218,1,0,708,1,0,93,3,4,18,1
train,1535,8,1,2,0,0,0,1,29,0,0,0,0,2133,2204,1,0,851,1,4,84,5,3,16,4
train,1536,5,1,3,0,1,0,1,0,0,0,0,0,3424,3399,1,0,283,0,6,111,2,5,21,0
train,1537,1,2,3,0,0,0,1,18,0,0,0,0,2103,2075,0,0,360,0,4,235,2,9,41,3
train,1538,10,1,2,0,0,0,1,24,0,308,1,3,1482,1464,2,0,313,0,2,34,3,1,7,3
train,1539,10,2,2,0,1,0,2,3,4,0,0,0,4224,4153,0,0,35,0,8,85,2,4,17,0
train,1540,2,1,2,0,0,0,1,10,3,0,0,0,1463,1415,2,0,74,0,2,255,4,10,44,1
train,1541,10,1,1,0,0,0,1,28,0,0,0,0,271,232,1,0,28,0,0,167,4,6,29,4
train,1542,10,2,2,0,1,1,0,7,5,0,0,0,680,727,0,0,606,0,1,89,6,4,17,0
train,1543,5,1,2,0,1,0,1,5,1,272,1,1,3143,3178,2,0,656,1,6,87,4,4,17,0
train,1544,1,2,3,0,0,0,1,19,1,0,0,0,1643,1645,1,0,460,0,3,187,5,7,32,2
train,1545,6,1,1,0,0,0,1,18,3,0,0,0,70,50,2,0,181,0,0,186,4,7,32,2
train,1546,5,0,3,0,1,0,1,3,0,115,4,1,434,489,2,0,690,1,0,200,6,8,34,0
train,1547,5,0,3,0,1,0,0,4,0,0,0,0,4034,4000,1,0,222,0,7,115,6,5,21,0
train,1548,3,0,2,0,0,0,1,29,2,0,0,0,986,946,2,0,80,0,1,168,5,6,29,4
train,1549,10,2,1,0,0,0,1,25,0,0,0,0,307,301,2,0,317,0,0,192,4,7,33,3
train,1550,8,2,3,0,0,1,2,0,3,0,0,0,2313,2268,0,0,256,0,4,139,4,6,25,0
train,1551,10,0,2,0,1,0,0,18,1,0,0,0,2309,2242,1,0,135,0,4,99,3,4,19,2
train,1552,7,1,3,0,0,0,1,11,2,116,7,2,1848,1805,1,0,205,0,3,150,1,6,27,2
train,1553,3,1,2,0,0,0,1,5,0,216,1,1,3217,3214,0,0,433,0,6,201,1,8,35,1
train,1554,1,2,3,0,0,0,0,11,0,0,0,0,3597,3538,0,0,59,0,6,93,3,4,18,1
train,1555,6,0,2,0,0,0,1,28,0,0,0,0,2751,2752,1,0,480,0,5,12,4,0,3,3
train,1556,5,1,3,0,1,0,1,27,0,120,4,2,53,41,0,0,168,0,0,194,6,7,33,3
train,1557,8,1,2,0,1,0,1,17,0,0,0,0,309,290,0,0,240,0,0,262,4,10,45,2
train,1558,2,1,2,0,1,0,1,17,1,0,0,0,3706,3675,0,0,248,0,7,98,2,4,19,2
train,1559,10,1,2,0,0,0,1,27,1,187,3,1,3897,3931,1,0,660,1,7,11,3,0,3,3
train,1560,2,1,1,0,1,0,0,22,0,0,0,0,3151,3110,2,0,242,0,6,103,0,4,20,3
train,1561,10,2,2,0,0,0,1,11,0,215,2,3,1537,1515,0,0,224,0,3,3,1,0,1,1
train,1562,10,1,2,0,0,0,1,8,0,337,1,1,455,472,0,0,419,0,0,253,2,10,44,1
train,1563,5,0,3,0,0,0,1,21,0,80,3,3,2369,2298,1,0,78,0,4,213,3,8,37,3
train,1564,11,1,2,0,1,0,0,25,2,0,0,0,1417,1371,0,0,65,0,2,106,3,4,20,3
train,1565,5,1,3,0,0,0,1,23,0,50,1,2,2718,2702,1,0,310,0,5,190,2,7,33,3
train,1566,9,2,2,0,0,0,0,0,0,0,0,0,1686,1611,0,0,3,0,3,111,2,5,21,0
train,1567,5,1,3,0,0,0,1,15,4,0,0,0,4456,4410,2,0,113,0,8,154,5,6,27,2
train,1568,10,1,2,0,0,1,1,13,2,0,0,0,2222,2315,2,0,940,1,4,152,3,6,27,2
train,1569,6,1,2,0,0,0,1,16,0,152,1,3,69,107,2,0,590,0,0,184,2,7,32,2
train,1570,1,1,2,0,1,0,0,12,2,0,0,0,664,658,1,0,310,0,1,94,4,4,18,1
train,1571,10,0,2,0,0,0,1,6,4,0,0,0,2684,2659,0,0,335,0,5,175,6,7,30,0
train,1572,5,1,3,0,0,0,1,9,0,63,8,3,537,519,1,0,142,0,1,254,3,10,44,1
train,1573,10,1,2,0,1,0,1,10,3,0,0,0,3070,3016,1,0,129,0,5,179,3,7,31,1
train,1574,5,1,2,0,0,0,1,5,2,0,0,0,4467,4446,1,0,299,0,8,174,5,7,30,0
train,1575,2,2,1,0,1,0,2,7,1,276,5,1,4625,4587,2,0,186,0,8,89,6,4,17,0
train,1576,1,2,2,0,0,0,2,28,2,0,0,0,834,857,0,0,517,0,1,12,4,0,3,3
train,1577,2,1,2,0,1,0,1,30,1,0,0,0,2216,2196,1,0,430,0,4,169,6,6,29,4
train,1578,10,1,2,0,0,1,1,3,2,0,0,0,961,937,1,0,225,0,1,172,3,7,30,0
train,1579,4,1,2,0,0,0,1,23,2,157,2,1,607,568,2,0,57,0,1,282,5,11,50,3
train,1580,8,1,2,0,1,0,0,27,0,0,0,0,2384,2311,1,0,63,0,4,108,5,4,20,3
train,1581,11,2,2,0,1,0,1,4,0,271,4,2,4264,4199,0,0,87,0,8,86,3,4,17,0
train,1582,11,0,2,0,0,0,1,29,0,0,0,0,3924,3901,1,0,317,0,7,84,5,3,16,4
train,1583,5,1,3,0,1,0,1,7,0,0,0,0,364,341,2,0,194,0,0,146,4,6,26,1
train,1584,10,2,2,0,1,0,0,22,0,0,0,0,808,774,1,0,85,0,1,103,0,4,20,3
train,1585,2,0,1,0,1,0,0,6,2,0,0,0,4213,4151,2,0,109,0,8,88,5,4,17,0
train,1586,8,1,2,0,1,0,0,14,0,0,0,0,2828,2788,2,0,201,0,5,96,6,4,18,1
train,1587,8,1,2,0,0,0,2,8,3,0,0,0,97,321,2,0,1101,2,0,21,1,1,5,1
train,1588,10,1,2,0,0,0,1,24,6,0,0,0,4111,4093,1,0,357,0,7,191,3,7,33,3
train,1589,5,1,3,0,1,0,1,24,1,0,0,0,325,346,1,0,496,0,0,55,4,2,11,3
train,1590,9,2,3,0,0,0,1,3,0,0,0,0,2595,2609,0,0,581,0,5,85,2,4,17,0
train,1591,10,1,2,0,1,0,1,29,0,0,0,0,2937,2919,0,0,231,0,5,84,5,3,16,4
train,1592,5,2,3,0,0,0,0,15,24,0,0,0,1928,1855,0,0,11,0,3,97,0,4,19,2
train,1593,5,1,3,0,0,0,1,20,0,57,5,3,318,379,1,0,716,1,0,237,4,9,41,3
train,1594,10,2,2,0,0,0,1,24,0,0,0,0,2930,2882,0,0,119,0,5,105,2,4,20,3
train,1595,2,2,2,0,0,0,1,21,3,0,0,0,4371,4418,1,0,794,1,8,160,4,6,28,3
train,1596,2,2,2,0,0,0,1,16,1,0,0,0,2509,2431,0,0,87,0,4,28,2,1,6,2
train,1597,10,2,2,0,1,1,1,13,1,0,0,0,566,573,0,0,394,0,1,95,5,4,18,1
train,1598,1,1,3,0,1,1,1,3,4,65,2,2,750,718,0,0,106,0,1,17,3,1,4,0
train,1599,6,1,1,0,0,0,1,9,0,0,0,0,3941,3903,2,0,227,0,7,274,5,11,48,1
train,1600,4,0,2,0,0,0,1,6,2,0,0,0,2884,2836,1,0,92,0,5,145,3,6,26,1
train,1601,1,1,2,0,1,0,1,29,1,0,0,0,2114,2056,0,0,172,0,4,84,5,3,16,4
train,1602,5,1,3,0,0,0,1,21,2,0,0,0,917,899,1,0,234,0,1,189,0,7,33,3
train,1603,2,1,2,0,1,0,0,20,0,0,0,0,2742,2702,1,0,161,0,5,101,5,4,19,2
train,1604,2,2,1,0,1,0,0,15,1,0,0,0,4507,4468,1,0,119,0,8,125,3,5,23,2
train,1605,2,0,1,0,1,0,1,19,1,0,0,0,3936,3874,2,0,90,0,7,264,6,10,45,2
train,1606,5,1,3,0,1,0,1,30,4,0,0,0,893,846,1,0,44,0,1,169,6,6,29,4
train,1607,3,1,2,0,1,1,0,7,0,0,0,0,394,486,0,0,867,1,0,89,6,4,17,0
