,,Education,Default,HHInsurance,CarLoan,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,CallLength,CallStartHour,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed,Marital_divorced,Marital_married,Marital_single,Communication_None,Communication_cellular,Communication_telephone,Outcome_NoPrev,Outcome_failure,Outcome_other,Outcome_success
train,1060,2,0,1,0,3,20,-1,0,0.31666666666666665,11,4,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1061,2,0,0,1,27,1,-1,0,1.6333333333333333,13,4,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1062,1,0,1,0,21,1,-1,0,17.033333333333335,11,0,11,47,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1063,3,0,1,0,31,4,-1,0,11.4,15,3,3,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,1064,3,0,0,0,20,1,-1,0,2.466666666666667,11,2,4,16,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,1065,3,0,0,0,8,1,87,5,16.133333333333333,11,4,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,1066,3,0,1,0,18,1,-1,0,0.7166666666666667,14,4,11,46,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1067,2,0,1,0,28,2,-1,0,2.3833333333333333,13,3,7,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1068,3,0,1,0,19,2,-1,0,8.333333333333334,9,6,6,24,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,1069,3,0,1,0,6,1,-1,0,1.4333333333333333,16,2,4,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
train,1070,2,0,1,0,13,1,-1,0,3.35,9,4,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1071,3,0,0,0,17,1,-1,0,1.3,14,3,11,46,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1072,3,0,0,0,2,1,67,4,1.7166666666666666,16,3,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1073,3,0,0,0,9,2,-1,0,8.833333333333334,12,5,7,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1074,2,0,0,0,9,1,182,1,6.733333333333333,11,4,9,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
train,1075,2,0,1,0,15,3,368,2,1.4166666666666667,12,6,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
train,1076,1,0,0,0,2,3,80,3,1.6833333333333333,12,2,11,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1077,3,0,0,0,18,2,188,6,7.783333333333333,12,4,3,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,1078,3,0,0,0,14,3,-1,0,2.0166666666666666,17,3,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1079,3,0,0,0,5,3,97,2,2.6166666666666667,16,4,8,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1080,2,0,1,0,13,3,-1,0,0.6333333333333333,12,4,5,19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
train,1081,3,0,1,0,8,2,-1,0,3.35,9,0,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1082,2,0,0,0,24,5,-1,0,2.05,12,6,7,29,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1083,2,0,1,0,18,3,-1,0,10.583333333333334,16,0,7,29,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1084,3,0,1,1,23,1,384,2,1.0166666666666666,15,1,2,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
train,1085,3,0,0,0,16,6,84,14,1.6666666666666667,16,5,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
train,1086,3,0,1,0,13,3,-1,0,2.716666666666667,16,4,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
train,1087,3,0,0,0,4,2,94,1,7.233333333333333,12,6,9,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,1088,3,0,0,0,9,3,-1,0,2.5833333333333335,16,0,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1089,3,0,0,0,22,1,90,1,1.1333333333333333,15,2,6,25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1090,2,0,1,0,27,2,-1,0,2.066666666666667,17,4,5,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,1091,3,0,0,0,25,5,-1,0,3.183333333333333,12,3,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1092,2,0,0,1,17,2,-1,0,6.433333333333334,17,3,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1093,1,0,1,0,26,1,-1,0,0.26666666666666666,16,3,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1094,2,0,0,1,17,2,-1,0,12.55,17,6,7,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1095,2,0,0,0,5,1,-1,0,0.8,10,3,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1096,2,0,1,0,12,1,-1,0,2.55,9,3,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1097,2,0,0,0,1,1,292,5,8.6,17,2,6,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
train,1098,2,0,0,0,13,5,-1,0,3.3666666666666667,12,6,11,45,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1099,1,0,1,0,2,1,271,1,3.3333333333333335,12,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1100,3,0,0,1,23,3,-1,0,3.433333333333333,9,5,7,29,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,1101,2,0,1,0,10,1,-1,0,8.583333333333334,9,2,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1102,2,0,0,0,21,1,-1,0,4.566666666666666,9,3,4,16,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1103,2,0,0,0,27,8,-1,0,1.5166666666666666,11,5,8,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
train,1104,2,0,0,0,20,1,-1,0,0.8,14,0,6,25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1105,2,0,0,0,8,2,38,10,7.483333333333333,9,1,11,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train,1106,2,0,0,0,5,2,-1,0,4.766666666666667,15,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
train,1107,1,0,1,0,21,3,34,1,10.25,17,0,11,47,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1108,2,0,1,0,27,2,-1,0,2.55,10,4,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1109,1,0,0,0,9,2,-1,0,5.266666666666667,9,3,6,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1110,2,0,0,0,17,3,-1,0,1.0,12,4,6,24,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1111,2,0,0,1,13,1,-1,0,1.8666666666666667,11,5,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1112,2,0,0,0,18,5,-1,0,4.033333333333333,17,3,8,33,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1113,3,0,0,0,6,1,-1,0,0.1,11,3,10,40,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1114,2,0,1,0,9,4,-1,0,11.683333333333334,13,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1115,3,0,1,1,30,1,-1,0,2.65,10,0,5,22,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1116,2,0,1,0,4,1,89,3,6.016666666666667,16,2,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1117,1,0,0,0,31,6,-1,0,7.716666666666667,15,6,7,30,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,1118,2,0,1,0,14,2,-1,0,4.85,15,5,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1119,1,0,1,0,19,3,-1,0,2.4833333333333334,14,6,6,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1120,2,0,1,1,9,2,-1,0,0.95,12,0,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1121,3,0,0,0,29,1,-1,0,2.033333333333333,10,4,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1122,3,0,1,1,6,1,343,4,16.4,10,4,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
train,1123,2,0,1,1,12,2,-1,0,3.3,9,3,5,19,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1124,1,0,1,0,27,1,-1,0,3.95,15,4,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1125,1,0,0,0,22,1,412,1,19.883333333333333,11,4,7,29,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
train,1126,1,0,1,0,7,1,-1,0,1.2333333333333334,11,5,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,1127,2,0,1,0,24,1,-1,0,15.05,12,6,7,29,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,1128,2,0,1,0,15,1,361,2,3.5,13,6,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1129,2,0,1,0,13,1,-1,0,2.216666666666667,17,4,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
train,1130,3,0,0,0,5,1,-1,0,0.6333333333333333,14,6,6,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1131,2,0,1,1,16,1,148,1,1.9,14,5,4,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1132,1,0,1,0,5,2,-1,0,2.6,13,3,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1133,3,0,0,0,14,1,-1,0,10.066666666666666,16,3,7,28,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1134,2,0,0,0,27,2,-1,0,3.4,10,4,5,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1135,2,0,0,0,9,2,91,3,3.466666666666667,14,2,11,45,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,1136,2,0,0,0,3,1,182,4,3.8,10,5,9,35,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
train,1137,2,0,0,0,15,5,203,4,9.15,11,1,3,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1138,3,0,0,0,26,3,-1,0,4.8,14,5,3,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1139,3,0,1,0,7,1,169,5,6.616666666666666,13,5,5,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1140,3,0,1,0,27,1,-1,0,5.216666666666667,15,4,5,21,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,1141,1,0,0,0,11,3,-1,0,11.05,9,3,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1142,2,0,0,0,7,5,-1,0,4.083333333333333,14,2,12,49,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,1143,1,0,0,0,17,2,-1,0,2.2,12,4,6,24,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1144,2,0,1,0,14,1,-1,0,15.45,15,5,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1145,2,0,0,0,3,4,-1,0,23.4,16,2,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1146,2,0,1,0,30,2,-1,0,10.066666666666666,10,0,5,22,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,1147,0,0,0,0,9,1,683,6,7.733333333333333,9,5,7,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1148,2,0,1,0,2,2,92,4,4.516666666666667,12,3,6,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1149,2,0,0,0,27,1,91,2,3.066666666666667,12,3,10,43,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
train,1150,2,1,0,1,25,5,-1,0,4.133333333333334,15,0,7,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1151,2,0,1,0,20,4,-1,0,2.1,11,5,8,33,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
train,1152,1,0,1,0,21,3,-1,0,2.8833333333333333,17,5,5,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1153,2,0,1,0,20,1,-1,0,1.1333333333333333,13,6,11,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1154,2,0,1,0,16,2,-1,0,6.233333333333333,10,0,5,20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1155,2,0,0,0,28,17,-1,0,1.3166666666666667,10,6,8,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1156,2,0,1,0,12,2,369,3,1.0166666666666666,9,3,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
train,1157,3,0,1,1,17,1,149,2,1.1833333333333333,10,6,4,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1158,3,0,0,0,26,1,191,3,7.116666666666666,13,4,2,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,1159,2,0,1,0,9,4,239,7,8.05,16,5,7,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1160,3,0,1,0,11,1,-1,0,1.6833333333333333,14,4,3,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1161,3,0,0,0,21,5,-1,0,11.433333333333334,17,6,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1162,1,0,1,0,6,2,-1,0,6.25,16,5,8,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1163,2,0,1,0,7,3,322,2,4.883333333333334,17,3,4,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1164,2,0,1,0,30,5,-1,0,1.4166666666666667,17,3,6,26,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1165,3,0,0,0,1,1,44,3,5.0,9,3,9,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,1166,1,0,1,0,20,2,272,1,4.25,13,2,4,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,1167,3,0,0,0,25,1,-1,0,1.8666666666666667,17,2,5,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,1168,2,0,1,0,18,2,-1,0,0.11666666666666667,9,2,5,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1169,2,0,0,0,7,4,-1,0,1.4833333333333334,12,6,8,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1170,3,0,0,0,13,1,181,2,4.383333333333334,9,4,5,19,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
train,1171,3,0,0,0,29,2,-1,0,4.25,12,0,8,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,1172,3,0,1,0,15,1,105,3,32.7,9,3,9,37,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1173,2,0,0,0,12,2,-1,0,1.0666666666666667,14,4,8,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1174,2,0,1,0,5,12,-1,0,1.1166666666666667,13,6,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1175,3,0,1,0,19,3,-1,0,13.916666666666666,10,6,6,24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,1176,2,0,0,0,23,1,-1,0,0.6,14,5,7,29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,1177,2,0,0,0,11,1,305,1,3.0833333333333335,13,2,5,19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
train,1178,2,0,1,0,19,4,-1,0,1.9166666666666667,11,3,5,20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1179,3,0,0,0,24,3,-1,0,4.483333333333333,9,3,3,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1180,3,0,0,0,22,1,182,1,5.316666666666666,17,4,4,16,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
train,1181,2,0,0,0,5,1,-1,0,6.616666666666666,10,6,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1182,3,0,0,0,12,1,90,10,6.2,15,3,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
train,1183,2,0,1,0,8,1,-1,0,3.7666666666666666,17,6,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1184,2,0,0,0,29,1,-1,0,2.066666666666667,12,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
train,1185,2,0,1,0,14,3,-1,0,1.8166666666666667,13,3,7,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,1186,2,0,1,1,30,4,-1,0,2.35,15,5,7,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1187,2,0,1,1,21,2,-1,0,4.6,12,3,7,29,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1188,2,0,1,0,18,1,340,2,10.05,15,2,5,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,1189,3,1,0,0,6,1,-1,0,8.133333333333333,14,4,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
train,1190,2,0,0,0,26,1,-1,0,1.8166666666666667,12,3,5,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,1191,2,0,0,1,21,1,-1,0,6.983333333333333,13,4,10,42,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1192,2,0,0,0,5,1,-1,0,2.3333333333333335,15,3,5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1193,3,0,0,0,6,1,90,3,3.25,12,4,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
train,1194,2,0,1,0,14,3,-1,0,7.4,17,3,7,28,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1195,2,0,0,0,16,1,-1,0,6.966666666666667,13,3,6,24,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1196,2,0,0,0,22,2,-1,0,1.5666666666666667,16,0,8,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1197,3,0,0,0,26,4,-1,0,8.816666666666666,17,6,6,25,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1198,3,0,1,0,27,9,-1,0,1.6666666666666667,15,5,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1199,2,0,1,1,16,1,-1,0,0.7833333333333333,16,0,5,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1200,3,0,0,0,30,1,-1,0,1.25,11,5,4,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1201,2,0,0,0,30,1,-1,0,4.016666666666667,13,5,4,17,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1202,2,0,1,0,2,1,-1,0,4.2,14,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,1203,2,0,1,0,5,5,-1,0,7.1,16,6,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1204,3,0,1,0,15,10,179,5,1.25,10,6,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train,1205,2,0,1,0,19,1,-1,0,1.2666666666666666,14,5,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,1206,1,0,0,0,11,1,-1,0,8.416666666666666,14,3,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,1207,2,0,0,0,30,1,-1,0,4.916666666666667,13,5,4,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1208,3,0,1,0,10,1,-1,0,8.333333333333334,12,6,7,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1209,3,0,0,0,20,5,-1,0,7.566666666666666,11,6,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1210,3,0,0,0,11,1,183,1,5.866666666666666,10,3,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
train,1211,3,0,0,1,21,3,-1,0,3.3666666666666667,15,3,7,29,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,1212,2,0,1,0,2,1,252,1,2.2333333333333334,10,1,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1213,3,0,0,1,17,2,-1,0,10.166666666666666,15,6,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,1214,3,0,0,0,25,6,95,4,4.033333333333333,13,3,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1215,2,0,1,0,16,6,-1,0,1.35,16,0,5,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,1216,2,0,1,0,14,1,-1,0,14.3,12,5,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1217,1,0,0,0,3,6,-1,0,16.783333333333335,9,6,7,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1218,2,0,1,0,11,2,297,2,3.85,10,3,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1219,2,0,1,0,20,1,182,1,2.6333333333333333,15,2,4,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,1220,3,0,0,0,21,2,294,2,6.116666666666666,13,2,12,51,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1221,3,0,0,0,3,13,-1,0,5.083333333333333,9,3,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,1222,3,0,0,0,29,1,267,1,7.966666666666667,17,4,7,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
train,1223,3,0,0,0,29,2,90,9,8.65,10,4,7,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,1224,2,0,0,0,19,1,-1,0,2.1166666666666667,17,6,6,24,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,1225,3,0,1,0,15,2,365,2,2.816666666666667,14,6,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
